PHARM_ID,DRUGS_ID,Date,Q,V,DRUGS_NAME,INN_NAME,INN_ID,NFC1_ID,NFC_ID,NOTSOLD_PERCENT,MARKET_TOTAL_DRUGS_PACK,MARKET_TOTAL_DRUGS_REVENUE
98911,813369,2023-03-13,1.0,689.5,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.33,948.9599999999999
98911,813369,2023-03-20,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.6600000000000001,1197.57
98911,813369,2023-03-27,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,2.67,1708.34
98911,813369,2023-04-03,1.0,689.48,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,0.0,0.0
98911,813369,2023-04-10,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,2.0,1335.6
98911,813369,2023-04-17,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.33,985.13
98911,813369,2023-04-24,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,3.0,1895.4
98911,813369,2023-05-01,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,3.33,2190.63
98911,813369,2023-05-08,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.0,680.13
98911,813369,2023-05-15,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.33,950.95
98911,813369,2023-05-22,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,4.07,2643.66
98911,813369,2023-05-29,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.33,884.09
98911,813369,2023-06-05,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,1.6600000000000001,1121.08
98911,813369,2023-06-12,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,0.0,0.0
98911,813369,2023-06-19,0.0,0.0,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",ЭДОКСАБАН,790221.0,Пероральные твердые обычные,"Таблетки, покрытые оболочкой",0.7724137931034483,0.0,0.0
